id,text,fact_expressions,query_expressions,answer_expressions,fact_spans,query_spans
2050,"已知椭圆$\frac{x^{2}}{36}+\frac{y^{2}}{9}=1$和点$P(4,2)$，直线$l$经过点$P$且与椭圆交于$A$、$B$两点. 当$P$点恰好为线段$A B$的中点时，直线$l$的方程为?","l: Line;G: Ellipse;A: Point;B: Point;P: Point;Expression(G) = (x^2/36 + y^2/9 = 1);Coordinate(P) = (4, 2);PointOnCurve(P, l);Intersection(l, G) = {A, B};MidPoint(LineSegmentOf(A, B)) = P",Expression(l),x + 2*y - 8 = 0,"[[[51, 56], [99, 104]], [[2, 40], [64, 66]], [[68, 71]], [[72, 75]], [[41, 50], [58, 62], [80, 84]], [[2, 40]], [[41, 50]], [[51, 62]], [[51, 77]], [[80, 97]]]","[[[99, 109]]]"
3956,"椭圆$\frac{x^{2}}{36}+\frac{y^{2}}{9}=1$和点$P(4,2)$，直线$l$经过点$P$且与椭圆交于$A$、$B$两点. 当$P$点恰好为线段$A B$的中点时，线段$A B$所在直线$l$的斜率为?","G: Ellipse;Expression(G) = (x^2/36 + y^2/9 = 1);P: Point;Coordinate(P) = (4, 2);l: Line;PointOnCurve(P, l);Intersection(l, G) = {A, B};A: Point;B: Point;MidPoint(LineSegmentOf(A, B)) = P;OverlappingLine(LineSegmentOf(A, B)) = l",Slope(l),-1/2,"[[[0, 38], [62, 64]], [[0, 38]], [[39, 48], [56, 60], [78, 82]], [[39, 48]], [[49, 54], [106, 111]], [[49, 60]], [[49, 75]], [[66, 69]], [[70, 73]], [[78, 95]], [[97, 111]]]","[[[106, 116]]]"
2137,"过抛物线$y^{2}=6 x$的焦点作直线交抛物线于$A(x_{1}, y_{1})$ , $B(x_{2}, y_{2})$两点，如果$x_{1}+x_{2}=8$，那么$|A B|$的值为?","G: Parabola;H: Line;A: Point;B: Point;Expression(G) = (y^2 = 6*x);Coordinate(A) = (x1, y1);Coordinate(B) = (x2, y2);PointOnCurve(Focus(G), H);Intersection(H, G) = {A,B};x1+x2=8;x1:Number;y1:Number;x2:Number;y2:Number","Abs(LineSegmentOf(A, B))",11,"[[[1, 15], [22, 25]], [[19, 21]], [[26, 43]], [[46, 63]], [[1, 15]], [[26, 43]], [[46, 63]], [[0, 21]], [[19, 65]], [[68, 83]], [[26, 43]], [[26, 43]], [[46, 63]], [[45, 63]]]","[[[86, 97]]]"
4745,"过抛物线$y^{2}=4 x$的焦点作直线交抛物线于$A(x_{1}, y_{1})$,$B(x_{2}, y_{2})$两点，如果$x_{1}+x_{2}=10$，那么$|A B|$=?","G: Parabola;Expression(G) = (y^2 = 4*x);H: Line;PointOnCurve(Focus(G), H);A: Point;B: Point;x1: Number;x2: Number;y1: Number;y2: Number;Coordinate(A) = (x1, y1);Coordinate(B) = (x2, y2);Intersection(H, G) = {A, B};x1 + x2 = 10","Abs(LineSegmentOf(A, B))",12,"[[[1, 15], [22, 25]], [[1, 15]], [[19, 21]], [[0, 21]], [[26, 43]], [[44, 61]], [[26, 43]], [[26, 43]], [[44, 61]], [[44, 61]], [[26, 43]], [[44, 61]], [[19, 63]], [[66, 82]]]","[[[85, 94]]]"
5901,"过抛物线$y^{2}=4 x$的焦点$F$作直线交抛物线于$A(x_{1}, y_{1})$,$B(x_{2}, y_{2})$两点，如果$x_{1}+x_{2}=6$，那么$|A B|$=?","G: Parabola;H: Line;A: Point;B: Point;x1:Number;y1:Number;x2:Number;y2:Number;Expression(G) = (y^2 = 4*x);Coordinate(A) = (x1, y1);Coordinate(B) = (x2, y2);Focus(G)=F;PointOnCurve(F,H);Intersection(H,G) = {B, A};x1+x2=6;F:Point","Abs(LineSegmentOf(A, B))",8,"[[[1, 15], [25, 28]], [[22, 24]], [[29, 46]], [[47, 64]], [[29, 46]], [[29, 46]], [[47, 64]], [[47, 64]], [[1, 15]], [[29, 46]], [[47, 64]], [[1, 21]], [[0, 24]], [[22, 66]], [[69, 84]], [[18, 21]]]","[[[87, 96]]]"
11601,"过抛物线$y^{2}=4 x$的焦点作直线交抛物线于$A(x_{1} , y_{1})$, $B(x_{2} , y_{2})$两点，若$|A B|=12$，那么$x_{1}+x_{2}$=?","G: Parabola;Expression(G) = (y^2 = 4*x);H: Line;PointOnCurve(Focus(G), H);A: Point;B: Point;x1: Number;x2: Number;y1: Number;y2: Number;Coordinate(A) = (x1, y1);Coordinate(B) = (x2, y2);Intersection(H, G) = {A, B};Abs(LineSegmentOf(A, B)) = 12",x1 + x2,10,"[[[1, 15], [22, 25]], [[1, 15]], [[19, 21]], [[0, 21]], [[26, 44]], [[46, 64]], [[26, 44]], [[46, 64]], [[26, 44]], [[46, 64]], [[26, 44]], [[46, 64]], [[19, 66]], [[68, 78]]]","[[[81, 96]]]"
2009,"已知椭圆$C$:$ \frac{x^{2}}{2}+y^{2}=1$的两焦点为$F_{1}$、$F_{2}$，点$P(x_{0}, y_{0})$满足$0<\frac{x_{0}^{2}}{2}+y_{0}^{2}<1$，则$|P F_{1}|+|P F_{2}|$的取值范围为?","C: Ellipse;P: Point;F1: Point;F2: Point;Expression(C) = (x^2/2 + y^2 = 1);Coordinate(P) = (x0, y0);Focus(C) = {F1,F2};0<x0^2/2+y0^2;x0^2/2+y0^2<1;x0:Number;y0:Number","Range(Abs(LineSegmentOf(P, F1)) + Abs(LineSegmentOf(P, F2)))","[2,2*sqrt(2)]","[[[2, 34]], [[55, 73]], [[39, 46]], [[47, 54]], [[2, 34]], [[55, 73]], [[2, 54]], [[75, 110]], [[75, 110]], [[75, 110]], [[75, 110]]]","[[[112, 140]]]"
13065,"已知椭圆$C$: $\frac{x^{2}}{2}+y^{2}=1$的两焦点为$F_{1}$, $F_{2}$，点$P(x_{0} , y_{0})$满足$0<\frac{x_{0}^{2}}{2}+y_{0}^{2}<1$，则$|P F_{1}|+| P F_{2}|$的取值范围为?","C: Ellipse;Expression(C) = (x^2/2 + y^2 = 1);F1: Point;F2: Point;Focus(C) = {F1, F2};P: Point;x0: Number;y0: Number;Coordinate(P) = (x0, y0);0<x0^2/2+y0^2;x0^2/2+y0^2<1","Range(Abs(LineSegmentOf(P, F1)) + Abs(LineSegmentOf(P, F2)))","[2, 2*sqrt(2))","[[[2, 34]], [[2, 34]], [[39, 46]], [[48, 55]], [[2, 55]], [[56, 75]], [[57, 75]], [[57, 75]], [[56, 75]], [[77, 112]], [[77, 112]]]","[[[114, 143]]]"
12653,"已知椭圆$C$: $\frac{x^{2}}{2}+y^{2}=1$的两焦点为$F_{1}$、$F_{2}$, 点$P(x_{0}, y_{0})$满足$0<\frac{x_{0}^{2}}{2}+y_{0}^{2}<1$, 则$|P F_{1}|+|P F_{2}|$的取值范围为?","C: Ellipse;Expression(C) = (x^2/2 + y^2 = 1);F1: Point;F2: Point;Focus(C) = {F1, F2};P: Point;x0: Number;y0: Number;Coordinate(P) = (x0, y0);0 < x0^2/2+y0^2;x0^2/2+y0^2 < 1","Range(Abs(LineSegmentOf(P, F1)) + Abs(LineSegmentOf(P, F2)))","[2, 2*sqrt(2)]","[[[2, 34]], [[2, 34]], [[39, 46]], [[47, 54]], [[2, 54]], [[56, 74]], [[76, 112]], [[76, 112]], [[56, 74]], [[76, 112]], [[76, 112]]]","[[[114, 142]]]"
9528,"已知椭圆$\frac{x^{2}}{4}+\frac{y^{2}}{3}=1$的两焦点为$F_{1}$、$F_{2}$,点$P(x_{0}, y_{0})$满足$0<\frac{x_{0}^{2}}{4}+\frac{y_{0}^{2}}{3}<1$,则$|P F_{1}|+|P F_{2}|$的取值范围为?","G: Ellipse;P: Point;F1: Point;F2: Point;Expression(G) = (x^2/4 + y^2/3 = 1);Coordinate(P) = (x0, y0);Focus(G)={F1,F2};x0:Number;y0:Number;0<x0^2/4+y0^2/3;x0^2/4+y0^2/3<1","Range(Abs(LineSegmentOf(P, F1)) + Abs(LineSegmentOf(P, F2)))","[2,4)","[[[2, 39]], [[60, 78]], [[44, 51]], [[52, 59]], [[2, 39]], [[60, 78]], [[2, 59]], [[61, 78]], [[61, 78]], [[80, 125]], [[80, 125]]]","[[[127, 155]]]"
12538,"已知椭圆$\frac{x^{2}}{4}+\frac{y^{2}}{3}=1$的两焦点为$F_{1}$、$F_{2}$，点$P(x_{0}, y_{0})$满足$0<\frac{x_{0}^{2}}{4}+\frac{y_{0}^{2}}{3}<1$, 则$|P F_{1}|+|P F_{2}|$的取值范围为?","G: Ellipse;Expression(G) = (x^2/4 + y^2/3 = 1);F1: Point;F2: Point;Focus(G) = {F1, F2};P: Point;Coordinate(P) = (x0, y0);x0: Number;y0: Number;0 < x0^2/4 + y0^2/3;x0^2/4 + y0^2/3 < 1","Range(Abs(LineSegmentOf(P, F1)) + Abs(LineSegmentOf(P, F2)))",,"[[[2, 39]], [[2, 39]], [[44, 51]], [[52, 59]], [[2, 59]], [[60, 78]], [[60, 78]], [[61, 78]], [[61, 78]], [[80, 125]], [[80, 125]]]","[[[128, 156]]]"
5174,"已知椭圆$C$:$\frac{x^{2}}{2}+y^{2}=1$的两焦点为$F_{1}$、$F_{2}$，点$P(x_{0},y_{0})$满足$0<\frac{x_{0}^{2}}{2}+y_{0}^{2}<1$, 则$|P F_{1} |+|P F_{2}|$的取值范围为?","C: Ellipse;P: Point;F1: Point;F2: Point;Expression(C) = (x^2/2 + y^2 = 1);Coordinate(P) = (x0, y0);Focus(C)={F1,F2};x0:Number;y0:Number;0<x0^2/2+y0^2;x0^2/2+y0^2<1","Range(Abs(LineSegmentOf(P, F1)) + Abs(LineSegmentOf(P, F2)))","[2,2*sqrt(2))","[[[2, 33]], [[54, 71]], [[38, 45]], [[46, 53]], [[2, 33]], [[54, 71]], [[2, 53]], [[55, 71]], [[55, 71]], [[73, 108]], [[73, 108]]]","[[[111, 140]]]"
1977,"已知双曲线$C$: $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$，点$P(x_{0}, y_{0})$是直线$b x-a y+2 a=0$上任意一点，若圆$(x-x_{0})^{2}+(y-y_{0})^{2}=2$与双曲线$C$的右支没有公共点，则双曲线的离心率取值范围为?","C: Hyperbola;b: Number;a: Number;G: Circle;y0: Number;x0: Number;H: Line;P: Point;a>0;b>0;Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);Expression(G) = ((x - x0)^2 + (y - y0)^2 = 2);Expression(H) = (2*a - a*y + b*x = 0);Coordinate(P) = (x0, y0);PointOnCurve(P, H);NumIntersection(G, RightPart(C))=0",Range(Eccentricity(C)),"(1,sqrt(2)]","[[[2, 63], [140, 146], [156, 159]], [[10, 63]], [[10, 63]], [[107, 139]], [[65, 82]], [[65, 82]], [[83, 100]], [[64, 82]], [[10, 63]], [[10, 63]], [[2, 63]], [[107, 139]], [[83, 100]], [[64, 82]], [[64, 105]], [[107, 154]]]","[[[156, 169]]]"
2589,"已知双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$，点$P(x_{0}, y_{0})$是直线$b x-a y+2 a=0$上任意一点，若圆$(x-x_{0})^{2}+(y-y_{0})^{2}=1$与双曲线$C$的右支没有公共点，则双曲线的离心率取值范围为?","C: Hyperbola;G: Circle;x0: Number;y0: Number;H: Line;b: Number;a: Number;a>0;b>0;P: Point;Expression(G) = ((x - x0)^2 + (y - y0)^2 = 1);Expression(H) = (2*a - a*y + b*x = 0);Coordinate(P) = (x0, y0);Expression(C) = (-y^2/b^2 + x^2/a^2 = 1);PointOnCurve(P, H);NumIntersection(G, RightPart(C))=0",Range(Eccentricity(C)),"(1,2]","[[[2, 58], [135, 141], [151, 154]], [[102, 134]], [[60, 77]], [[60, 77]], [[78, 95]], [[5, 58]], [[5, 58]], [[5, 58]], [[5, 58]], [[59, 77]], [[102, 134]], [[78, 95]], [[59, 77]], [[2, 58]], [[59, 100]], [[102, 149]]]","[[[151, 164]]]"
5551,设$F_{1}$、$F_{2}$分别是椭圆$\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$的左、右焦点，若椭圆上存在点$A$，使$\angle F_{1} A F_{2}=90^{\circ}$且$|A F_{1}|=3|A F_{2}|$，则椭圆的离心率为?,"G: Ellipse;b: Number;a: Number;F1: Point;A: Point;F2: Point;a > b;b > 0;Expression(G) = (y^2/b^2 + x^2/a^2 = 1);LeftFocus(G) = F1;RightFocus(G) = F2;PointOnCurve(A, G);AngleOf(F1, A, F2) = ApplyUnit(90, degree);Abs(LineSegmentOf(A, F1)) = 3*Abs(LineSegmentOf(A, F2))",Eccentricity(G),sqrt(10)/4,"[[[19, 71], [79, 81], [148, 150]], [[21, 71]], [[21, 71]], [[1, 8]], [[84, 88]], [[9, 16]], [[21, 71]], [[21, 71]], [[19, 71]], [[1, 77]], [[1, 77]], [[79, 88]], [[90, 123]], [[124, 146]]]","[[[148, 156]]]"
7788,已知点$P$是椭圆$\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$上的一点，$F_{1}$、$F_{2}$分别为椭圆的左、右焦点，已知$\angle F_{1} P F_{2}=120^{\circ}$，且$|P F_{1}|=2|P F_{2}|$，则椭圆的离心率为?,"P: Point;G: Ellipse;Expression(G) = (y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a > b;b > 0;PointOnCurve(P, G) = True;F1: Point;F2: Point;LeftFocus(G) = F1;RightFocus(G) = F2;AngleOf(F1, P, F2) = ApplyUnit(120, degree);Abs(LineSegmentOf(P, F1)) = 2*Abs(LineSegmentOf(P, F2))",Eccentricity(G),sqrt(7)/3,"[[[2, 6]], [[7, 59], [82, 84], [153, 155]], [[7, 59]], [[9, 59]], [[9, 59]], [[9, 59]], [[9, 59]], [[2, 63]], [[64, 71]], [[72, 79]], [[64, 90]], [[64, 90]], [[93, 127]], [[129, 151]]]","[[[153, 161]]]"
6975,已知点$P$是椭圆$\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$上的一点，$F_{1}$、$F_{2}$分别为椭圆的左、右焦点，已知$\angle F_{1} P F_{2}=120^{\circ}$，且$|P F_{1}|=3|P F_{2}|$，则椭圆的离心率为?,"G: Ellipse;Expression(G) = (y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a > b;b > 0;P: Point;PointOnCurve(P, G);F1: Point;F2: Point;LeftFocus(G) = F1;RightFocus(G) = F2;AngleOf(F1, P, F2) = ApplyUnit(120, degree);Abs(LineSegmentOf(P, F1)) = 3*Abs(LineSegmentOf(P, F2))",Eccentricity(G),sqrt(13)/4,"[[[7, 59], [82, 84], [153, 155]], [[7, 59]], [[9, 59]], [[9, 59]], [[9, 59]], [[9, 59]], [[2, 6]], [[2, 63]], [[64, 71]], [[72, 79]], [[64, 90]], [[64, 90]], [[93, 127]], [[129, 151]]]","[[[153, 161]]]"
9402,已知点$P$是椭圆$\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$上的一点，$F_{1}$、$F_{2}$分别为椭圆的左. 右焦点，已知$\angle F_{1} P F_{2}=60^{\circ}$，且$|P F_{1}|=3|P F_{2}|$，则椭圆的离心率为?,"G: Ellipse;b: Number;a: Number;F1: Point;P: Point;F2: Point;a > b;b > 0;Expression(G) = (y^2/b^2 + x^2/a^2 = 1);PointOnCurve(P, G);LeftFocus(G) = F1;RightFocus(G) = F2;AngleOf(F1, P, F2) = ApplyUnit(60, degree);Abs(LineSegmentOf(P, F1)) = 3*Abs(LineSegmentOf(P, F2))",Eccentricity(G),sqrt(7)/4,"[[[7, 59], [82, 84], [153, 155]], [[9, 59]], [[9, 59]], [[64, 71]], [[2, 6]], [[72, 79]], [[9, 59]], [[9, 59]], [[7, 59]], [[2, 63]], [[64, 91]], [[64, 91]], [[94, 127]], [[129, 151]]]","[[[153, 161]]]"
6429,$F_{1}$、$F_{2}$是双曲线$\frac{x^{2}}{9}-\frac{y^{2}}{16}=1$的两个焦点，$P$在双曲线上且满足$|PF_{1}| \cdot|PF_{2}|=\frac{64}{3}$，则$\angle F_{1} PF_{2}$=?,"F1: Point;F2: Point;G: Hyperbola;Expression(G) = (x^2/9 - y^2/16 = 1);Focus(G) = {F1, F2};P: Point;PointOnCurve(P, G);Abs(LineSegmentOf(P, F1))*Abs(LineSegmentOf(P, F2)) = 64/3","AngleOf(F1, P, F2)","ApplyUnit(120,degree)","[[[0, 7]], [[8, 15]], [[16, 55], [65, 68]], [[16, 55]], [[0, 60]], [[61, 64]], [[61, 69]], [[72, 109]]]","[[[111, 134]]]"
2481,"已知双曲线的方程是$\frac{x^{2}}{9}-\frac{y^{2}}{16}=1$ , $F_{1}$和$F_{2}$是双曲线的焦点，点$P$在双曲线上，且$|P F_{1}| \cdot|P F_{2}|=32$，则$\angle F_{1} P F_{2}$的大小为?","G: Hyperbola;P: Point;F1: Point;F2: Point;Expression(G) = (x^2/9 - y^2/16 = 1);Focus(G)={F1,F2};PointOnCurve(P, G);Abs(LineSegmentOf(P, F1))*Abs(LineSegmentOf(P, F2)) = 32","AngleOf(F1, P, F2)",pi/2,"[[[2, 5], [64, 67], [76, 79]], [[71, 75]], [[48, 55]], [[56, 63]], [[2, 45]], [[48, 70]], [[71, 80]], [[82, 111]]]","[[[113, 140]]]"
3777,$F_{1}$、$F_{2}$是双曲线$\frac{x^{2}}{9}-\frac{y^{2}}{16}=1$的两个焦点，$P$在双曲线上且满足$|P F_{1}| \cdot|P F_{2}|=32$，则$\angle F_{1} P F_{2}$的大小为?,"G: Hyperbola;Expression(G) = (x^2/9 - y^2/16 = 1);F1: Point;F2: Point;Focus(G) = {F1, F2};P: Point;PointOnCurve(P, G);Abs(LineSegmentOf(P, F1))*Abs(LineSegmentOf(P, F2)) = 32","AngleOf(F1, P, F2)","ApplyUnit(90, degree)","[[[16, 55], [65, 68]], [[16, 55]], [[0, 7]], [[8, 15]], [[0, 60]], [[61, 64]], [[61, 69]], [[72, 101]]]","[[[103, 130]]]"
5919,"若$F_{1}$ ,   $F_{2}$是双曲线$\frac{x^{2}}{9}-\frac{y^{2}}{16}=1$的两个焦点，$P$是双曲线上的一点，且$|P F_{1}| \cdot|P F_{2}|=64$，则$\angle F_{1} P F_{2}$=?","G: Hyperbola;P: Point;F1: Point;F2: Point;Expression(G) = (x^2/9 - y^2/16 = 1);Focus(G) = {F1, F2};PointOnCurve(P, G);Abs(LineSegmentOf(P, F1))*Abs(LineSegmentOf(P, F2)) = 64","AngleOf(F1, P, F2)",pi/3,"[[[21, 60], [70, 73]], [[66, 69]], [[1, 8]], [[13, 20]], [[21, 60]], [[1, 65]], [[66, 77]], [[79, 108]]]","[[[110, 134]]]"
7839,如图，过抛物线$C$: $y^{2}=2 p x(p>0)$的焦点$F$作直线交$C$于$A$、$B$两点，过$A$、$B$分别向$C$的准线$l$作垂线，垂足为$A_{1}$、$B_{1}$，已知$\triangle A A_{1} F$与$\triangle B B_{1} F$的面积分别为$9$和$1$，则$\triangle A_{1} B_{1} F$的面积为?,"C: Parabola;p: Number;G: Line;A: Point;A1: Point;F: Point;B: Point;B1: Point;l1: Line;l: Line;l2: Line;p>0;Expression(C) = (y^2 = 2*(p*x));Focus(C) = F;PointOnCurve(F, G);Intersection(G, C) = {A, B};PointOnCurve(A, l1);PointOnCurve(B, l2);IsPerpendicular(l1, l);IsPerpendicular(l2, l);FootPoint(l1, l) = A1;FootPoint(l2, l) = B1;Area(TriangleOf(A, A1, F)) = 9;Area(TriangleOf(B, B1, F)) = 1;Directrix(C) = l","Area(TriangleOf(A1, B1, F))",6,"[[[4, 30], [40, 43], [65, 68]], [[12, 30]], [[37, 39]], [[44, 47], [55, 58]], [[81, 88]], [[33, 36]], [[48, 51], [59, 62]], [[89, 96]], [], [[71, 74]], [], [[12, 30]], [[4, 30]], [[4, 36]], [[3, 39]], [[37, 53]], [[54, 77]], [[54, 77]], [[54, 77]], [[54, 77]], [[54, 96]], [[54, 96]], [[99, 155]], [[99, 155]], [[65, 74]]]","[[[157, 187]]]"
9530,已知抛物线$C$: $y^{2}=2 p x(p>0)$的焦点为$F$，过$F$作直线交$C$于$A$、$B$两点，过$A$、$B$分别向$C$的准线$l$作垂线，垂足为$A_{1}$、$B_{1}$，已知$\triangle A A_{1} F$与$\triangle B B_{1} F$的面积分别为$9$和$1$，则$\triangle A_{1} B_{1} F$的面积为?,"C: Parabola;Expression(C) = (y^2 = 2*(p*x));p: Number;p>0;F: Point;Focus(C) = F;G: Line;PointOnCurve(F, G);A: Point;B: Point;Intersection(G, C) = {A, B};l: Line;Directrix(C) = l;L1: Line;L2: Line;PointOnCurve(A, L1);PointOnCurve(B, L2);IsPerpendicular(L1, l);IsPerpendicular(L2, l);A1: Point;B1: Point;FootPoint(L1, l) = A1;FootPoint(L2, l) = B1;Area(TriangleOf(A, A1, F)) = 9;Area(TriangleOf(B, B1, F)) = 1","Area(TriangleOf(A1, B1, F))",6,"[[[2, 28], [44, 47], [69, 72]], [[2, 28]], [[10, 28]], [[10, 28]], [[32, 35], [37, 40]], [[2, 35]], [[41, 43]], [[36, 43]], [[48, 51], [59, 62]], [[52, 55], [63, 66]], [[41, 57]], [[75, 78]], [[69, 78]], [], [], [[58, 81]], [[58, 81]], [[58, 81]], [[58, 81]], [[85, 92]], [[93, 100]], [[58, 100]], [[58, 100]], [[103, 159]], [[103, 159]]]","[[[161, 191]]]"
9506,"已知直线$y=-x+1$与椭圆$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$相交于$A$、$B$两点，且$O A \perp O B$  ($O$为坐标原点），若椭圆的离心率$e \in[\frac{1}{2}, \frac{\sqrt{3}}{2}]$，则$a$的最大值为?","H: Line;Expression(H) = (y = 1 - x);G: Ellipse;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a>0;b>0;Intersection(H, G) = {A, B};A: Point;B: Point;IsPerpendicular(LineSegmentOf(O, A), LineSegmentOf(O, B)) = True;O: Origin;e: Number;Eccentricity(G) = e;In(e, [1/2, sqrt(3)/2])",Max(a),sqrt(10)/2,"[[[2, 12]], [[2, 12]], [[13, 68], [111, 113]], [[13, 68]], [[15, 68]], [[159, 162]], [[15, 68]], [[15, 68]], [[2, 80]], [[71, 74]], [[75, 78]], [[82, 97]], [[100, 103]], [[117, 157]], [[111, 157]], [[117, 157]]]","[[[159, 168]]]"
6514,"已知直线$y=-x+1$与椭圆$\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}}=1(a>b>0)$相交于$A$、$B$两点，且$O A \perp O B$($O$为坐标原点)，若椭圆的离心率$e \in[\frac{1}{2}, \frac{\sqrt{3}}{2}]$，则$a$的最大值为?","H: Line;Expression(H) = (y = 1 - x);G: Ellipse;Expression(G) = (y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a > b;b > 0;A: Point;B: Point;Intersection(H, G) = {A, B};O: Origin;IsPerpendicular(LineSegmentOf(O, A), LineSegmentOf(O, B));e: Number;Eccentricity(G) = e;In(e, [1/2, sqrt(3)/2])",Max(a),sqrt(10)/2,"[[[2, 12]], [[2, 12]], [[13, 65], [106, 108]], [[13, 65]], [[15, 65]], [[154, 157]], [[15, 65]], [[15, 65]], [[68, 71]], [[72, 75]], [[2, 77]], [[95, 98]], [[79, 94]], [[112, 152]], [[106, 152]], [[112, 152]]]","[[[154, 163]]]"
11009,"过双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1  (a>0 , b>0)$的左焦点且垂直于$x$轴的直线与双曲线相交于$M$$N$两 点，以$MN$为直径的圆恰好过双曲线的右顶点，则双曲线的离心率等于?","G: Hyperbola;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a>0;b>0;PointOnCurve(LeftFocus(G), L) = True;IsPerpendicular(L, xAxis) = True;L: Line;Intersection(L, G) = {M, N};M: Point;N: Point;IsDiameter(LineSegmentOf(M, N), V) = True;PointOnCurve(RightVertex(G), V) = True;V: Circle",Eccentricity(G),2,"[[[1, 60], [76, 79], [105, 108], [114, 117]], [[1, 60]], [[4, 60]], [[4, 60]], [[4, 60]], [[4, 60]], [[0, 75]], [[65, 75]], [[73, 75]], [[73, 91]], [[82, 85]], [[85, 88]], [[92, 102]], [[101, 112]], [[101, 102]]]","[[[114, 124]]]"
14047,"过双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的左焦点且垂直于$x$轴的直线与双曲线交于$M$、$N$两点.以$MN$为直径的圆恰好过双曲线的右顶点，则双曲线的离心率等于?","G: Hyperbola;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);b: Number;a: Number;a>0;b>0;PointOnCurve(LeftFocus(G), L) = True;IsPerpendicular(L, xAxis) = True;L: Line;Intersection(L, G) = {M, N};M: Point;N: Point;Q: Circle;IsDiameter(LineSegmentOf(M, N), Q) = True;PointOnCurve(RightVertex(G), Q) = True",Eccentricity(G),2,"[[[1, 57], [73, 76], [101, 104], [110, 113]], [[1, 57]], [[4, 57]], [[4, 57]], [[4, 57]], [[4, 57]], [[0, 72]], [[62, 72]], [[70, 72]], [[70, 87]], [[78, 81]], [[82, 85]], [[97, 98]], [[88, 98]], [[97, 108]]]","[[[110, 120]]]"
13856,"过双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的左焦点且垂直于$x$轴的直线与双曲线相交于$M$ , $N$两点，以$MN$为直径的圆刚好过双曲线的右顶点，则双曲线的离心率等于?","G: Hyperbola;a: Number;b: Number;H: Circle;M: Point;N: Point;Z: Line;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);PointOnCurve(LeftFocus(G),Z) ;IsPerpendicular(Z, xAxis);Intersection(Z, G) = {M, N};IsDiameter(LineSegmentOf(M, N), H);PointOnCurve(RightVertex(G), H)",Eccentricity(G),2,"[[[1, 57], [73, 76], [104, 107], [113, 116]], [[4, 57]], [[4, 57]], [[100, 101]], [[79, 82]], [[85, 88]], [[70, 72]], [[4, 57]], [[4, 57]], [[1, 57]], [[0, 72]], [[62, 72]], [[70, 90]], [[91, 101]], [[100, 111]]]","[[[113, 123]]]"
5175,"过双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$的左焦点且垂直于$x$轴的直线与双曲线相交于$M$、$N$两点，以$MN$为直径的圆恰好过双曲线的右顶点，则双曲线的离心率等于?","G: Hyperbola;b: Number;a: Number;M: Point;N: Point;H:Line;C:Circle;a>0;b>0;Expression(G) = (-y^2/b^2 + x^2/a^2 = 1);PointOnCurve(LeftFocus(G),H);IsPerpendicular(H,xAxis);Intersection(H,G) = {M, N};IsDiameter(LineSegmentOf(M,N),C);PointOnCurve(RightVertex(G),C)",Eccentricity(G),2,"[[[1, 57], [73, 76], [102, 105], [111, 114]], [[4, 57]], [[4, 57]], [[79, 82]], [[83, 86]], [[70, 72]], [[98, 99]], [[4, 57]], [[4, 57]], [[1, 57]], [[0, 72]], [[62, 72]], [[70, 88]], [[89, 99]], [[98, 109]]]","[[[111, 121]]]"
